code,board_code,board_name,prev_close,open,pct_chg,volume,amount,macd,macd_signal,macd_hist
603366,881174,厨卫电器,6.69,6.77,3.59,286344,155048.0,,,
603367,881140,化学制药,14.13,14.08,-1.98,123148,45440.0,,,
603368,881143,医药商业,15.51,15.49,0.84,35483,17841.0,,,
603369,881273,白酒,27.62,27.6,2.39,264644,142961.0,,,
603370,,,32.31,32.39,-1.95,7188,2815.0,,,
603373,881179,其他社会服务,33.6,33.51,-4.73,15918,5001.0,,,
603375,881121,半导体,32.52,32.23,-6.46,22603,9804.0,,,
603376,,,24.05,24.05,10.02,29866,13497.0,,,
603377,881178,教育,2.85,2.81,-1.4,18186,6751.0,,,
603378,881115,建筑材料,5.12,5.2,-2.54,55732,21267.0,,,
603379,881109,化学制品,59.16,59.08,-0.29,94542,38360.0,,,
603380,881124,消费电子,31.5,31.23,-6.95,39496,16159.0,,,
603381,,,14.4,14.34,-0.07,39039,18363.0,,,
603382,,,16.91,16.78,9.99,39518,16696.0,,,
603383,881272,软件开发,29.55,29.75,1.05,90779,47776.0,,,
603385,881139,家居用品,4.98,4.96,-1.0,43289,20543.0,,,
603386,881270,元件,11.38,11.36,-4.48,85663,36708.0,,,
603387,881144,医疗器械,8.74,8.7,-0.34,115105,52684.0,,,
603389,881139,家居用品,44.4,43.39,-9.86,44143,16713.0,,,
603390,881126,汽车零部件,9.57,9.43,-0.73,61957,29165.0,,,
603391,,,50.9,50.6,-1.3,8871,3460.0,,,
603392,881144,医疗器械,29.45,29.35,4.04,70976,39600.0,,,
603393,881107,油气开采及服务,25.97,26.15,1.46,90157,50547.0,,,
603395,,,23.2,23.18,0.09,37191,19947.0,,,
603396,881279,光伏设备,23.3,23.23,0.0,29341,14180.0,,,
603398,881279,光伏设备,8.68,8.56,-5.53,95474,39815.0,,,
603399,881267,能源金属,15.81,15.8,1.01,924002,432864.0,,,
603400,,,47.14,45.18,-3.9,107577,50276.0,,,
603402,,,65.3,65.2,0.77,24033,11720.0,,,
603406,,,26.91,26.8,1.49,12916,7569.0,,,
603407,,,62.81,63.2,-7.39,99704,43301.0,,,
603408,881139,家居用品,10.5,10.48,2.95,50936,30247.0,,,
603409,,,16.84,16.75,-0.77,21281,8778.0,,,
603416,881171,自动化设备,48.02,47.5,-0.19,22037,10364.0,,,
603418,,,43.81,43.85,0.82,10395,5754.0,,,
603421,881129,通信设备,5.51,5.49,-2.9,99280,43121.0,,,
603429,881138,包装印刷,7.78,7.45,-7.2,46209,14757.0,,,
603435,,,46.38,45.84,-3.47,30495,13117.0,,,
603439,881141,中药,10.18,10.13,-2.55,85603,31380.0,,,
603444,881275,游戏,376.43,374.5,1.84,33379,16916.0,,,
603456,881175,医疗服务,14.77,14.71,-2.64,194190,73423.0,,,
603458,881116,建筑装饰,9.12,9.04,-9.54,226907,96658.0,,,
603459,,,94.56,91.55,-10.0,178760,71036.0,,,
603466,881164,文化传媒,9.56,9.4,-2.93,344408,128482.0,,,
603477,881102,养殖业,14.86,14.79,0.27,136031,61584.0,,,
603486,881173,小家电,60.67,60.66,1.5,84343,44015.0,,,
603488,881276,军工电子,7.57,7.58,-2.11,86584,39121.0,,,
603489,881277,电机,25.18,25.0,-0.28,20427,9672.0,,,
603496,881130,计算机设备,25.48,24.88,-9.07,204307,79626.0,,,
603499,881138,包装印刷,11.58,11.34,-5.87,110108,42496.0,,,
603500,881269,轨交设备,8.44,8.39,-2.13,61857,22297.0,,,
603501,881121,半导体,91.69,91.67,-3.48,262063,115410.0,,,
603505,881109,化学制品,16.09,15.98,-0.93,107566,50279.0,,,
603506,881153,房地产,9.51,9.51,1.16,30565,15014.0,,,
603507,881280,风电设备,23.91,24.02,-3.14,93250,41542.0,,,
603508,881130,计算机设备,22.73,22.66,1.19,39992,22386.0,,,
603511,881136,服装家纺,11.76,11.63,0.09,21572,11707.0,,,
603515,881122,光学光电子,16.99,17.03,1.18,10455,5738.0,,,
603516,881130,计算机设备,92.93,92.0,-4.67,60386,27952.0,,,
603517,881134,食品加工制造,10.34,10.32,0.77,70078,31013.0,,,
603518,881136,服装家纺,7.86,7.83,2.04,51691,28059.0,,,
603519,881131,白色家电,14.68,14.8,-0.82,123565,55379.0,,,
603520,881140,化学制药,8.63,8.61,-2.2,74844,27864.0,,,
603527,881168,工业金属,9.2,9.23,-2.61,75214,27992.0,,,
603528,881272,软件开发,6.01,6.01,-0.5,115638,57749.0,,,
603529,881128,汽车服务及其他,21.65,21.58,1.85,72643,40337.0,,,
603530,881278,电网设备,44.97,44.97,-2.54,32311,13686.0,,,
603533,881164,文化传媒,20.59,20.41,-1.7,245315,122295.0,,,
603535,881152,物流,6.2,6.19,2.58,96543,50760.0,,,
603536,881134,食品加工制造,8.54,8.61,1.17,149836,70579.0,,,
603538,881140,化学制药,25.06,25.3,-4.27,526731,253523.0,,,
603551,881174,厨卫电器,9.21,9.2,4.34,50427,25694.0,,,
603556,881278,电网设备,24.54,24.9,9.98,252240,141022.0,,,
603557,881136,服装家纺,3.76,3.68,-1.86,89457,48168.0,,,
603558,881136,服装家纺,12.74,12.8,1.57,46468,23084.0,,,
603559,881162,通信服务,8.68,8.85,0.46,281630,129812.0,,,
603565,881148,港口航运,10.45,10.43,2.58,194130,112891.0,,,
603566,881102,养殖业,10.22,10.23,0.59,27958,13051.0,,,
603567,881141,中药,6.38,6.45,-4.86,958122,430043.0,,,
603568,881181,环境治理,15.45,15.4,-0.32,71505,38484.0,,,
603569,881152,物流,5.76,5.76,0.0,45670,22207.0,,,
603577,881278,电网设备,9.15,9.12,-4.15,49581,18604.0,,,
603578,881131,白色家电,11.49,11.51,-3.39,44888,19529.0,,,
603579,881173,小家电,17.49,17.45,-0.17,22777,10523.0,,,
603580,881265,塑料制品,57.97,55.2,-3.05,172826,81729.0,,,
603583,881171,自动化设备,24.05,23.95,0.79,37895,20043.0,,,
603585,881263,农化制品,9.66,9.76,2.69,60278,29099.0,,,
603586,881126,汽车零部件,12.58,12.61,0.95,17672,8756.0,,,
603587,881136,服装家纺,11.58,11.55,0.78,32166,18081.0,,,
603588,881181,环境治理,12.72,12.65,-2.36,510246,203932.0,,,
603589,881273,白酒,19.68,19.65,5.59,206529,110344.0,,,
603590,881142,生物制品,31.23,31.11,-5.54,31429,11398.0,,,
603595,881124,消费电子,21.46,21.46,-7.32,26003,9039.0,,,
603596,881126,汽车零部件,25.4,25.34,1.89,231075,116371.0,,,
603598,881164,文化传媒,15.75,15.63,-1.46,138951,64828.0,,,
603599,881263,农化制品,10.4,10.35,3.46,176251,97328.0,,,
603600,881139,家居用品,9.51,9.52,1.05,36373,19064.0,,,
603601,881115,建筑材料,8.0,7.95,-4.25,630002,273541.0,,,
603602,881164,文化传媒,10.22,10.5,-0.98,32785,14735.0,,,
603605,881182,美容护理,61.13,62.01,1.1,73291,37254.0,,,
603606,881278,电网设备,40.97,40.69,-0.68,154297,77558.0,,,
603607,881138,包装印刷,20.98,20.58,-5.29,49175,14896.0,,,
603608,881136,服装家纺,16.74,16.42,-7.83,186425,89027.0,,,
603609,881103,农产品加工,6.19,6.17,0.32,25752,11805.0,,,
603610,881139,家居用品,13.08,13.02,-2.91,77089,28341.0,,,
603611,881268,工程机械,16.58,16.59,1.21,21944,10786.0,,,
603612,881167,非金属材料,16.9,16.78,0.65,127064,65718.0,,,
603613,881177,互联网电商,18.89,18.88,1.11,112806,61848.0,,,
603615,881139,家居用品,15.09,14.93,-1.46,32967,13079.0,,,
603616,881115,建筑材料,4.92,4.97,-2.64,129284,52131.0,,,
603617,881117,通用设备,6.26,6.24,-2.88,51841,19317.0,,,
603618,881278,电网设备,23.1,23.07,-6.67,556576,255189.0,,,
603619,881107,油气开采及服务,21.32,21.9,5.53,612280,278848.0,,,
603626,881124,消费电子,13.14,13.03,-7.99,271703,128616.0,,,
603628,881279,光伏设备,9.25,9.29,0.0,36235,15720.0,,,
603629,881271,IT服务,96.95,96.82,-9.97,367385,170228.0,,,
603630,881182,美容护理,15.19,15.71,-1.12,244298,121095.0,,,
603633,881126,汽车零部件,5.79,5.75,-2.94,87291,37761.0,,,
603636,881271,IT服务,6.41,6.35,-1.09,179268,81680.0,,,
603637,881116,建筑装饰,11.11,11.12,-4.5,63877,24890.0,,,
603638,881268,工程机械,19.88,19.71,-2.67,99574,43465.0,,,
603639,881263,农化制品,10.41,10.43,4.03,45277,28095.0,,,
603648,881152,物流,8.84,8.75,-0.45,26937,12878.0,,,
603650,881266,橡胶制品,59.08,57.86,-9.06,258958,120377.0,,,
603655,881126,汽车零部件,25.31,25.37,-5.73,11613,5425.0,,,
603656,881118,专用设备,17.15,17.03,-1.22,22024,9530.0,,,
603657,881131,白色家电,21.1,20.96,-5.83,35251,14954.0,,,
603658,881144,医疗器械,32.73,32.73,2.2,35663,21267.0,,,
603659,881281,电池,24.44,24.15,-1.1,253244,119131.0,,,
603660,881130,计算机设备,8.03,7.97,9.96,341006,113020.0,,,
603661,881139,家居用品,28.6,28.42,-4.9,24372,7785.0,,,
603662,881117,通用设备,48.66,48.31,-3.97,51941,20172.0,,,
603663,881167,非金属材料,37.0,37.03,-9.0,195984,84138.0,,,
603665,881136,服装家纺,21.09,20.88,-4.41,23787,10476.0,,,
603666,881171,自动化设备,20.47,20.33,0.1,51092,20637.0,,,
603667,881117,通用设备,50.28,49.81,-4.06,128439,60086.0,,,
603668,881103,农产品加工,10.83,10.73,0.09,71443,33909.0,,,
603669,881140,化学制药,5.2,5.2,-3.08,286768,118243.0,,,
603676,881140,化学制药,8.71,8.73,0.8,23284,11093.0,,,
603677,881131,白色家电,12.69,12.67,-2.13,19040,7120.0,,,
603678,881276,军工电子,42.2,42.98,-4.93,457846,219775.0,,,
603679,881122,光学光电子,18.24,18.0,-3.73,89860,37226.0,,,
603680,881269,轨交设备,9.63,9.53,2.28,85195,41264.0,,,
603681,881109,化学制品,17.4,17.18,-6.72,82308,29608.0,,,
603682,881158,零售,8.54,8.54,2.22,129896,59958.0,,,
603683,881109,化学制品,14.19,14.01,-5.99,342759,129249.0,,,
603685,881122,光学光电子,25.25,24.71,-4.99,23119,8662.0,,,
603686,881181,环境治理,12.6,12.54,-0.95,110931,51431.0,,,
603687,881138,包装印刷,12.5,12.44,-3.76,243208,100348.0,,,
603688,881167,非金属材料,43.57,43.07,-6.31,176029,83619.0,,,
603689,881146,燃气,7.49,7.49,0.8,33238,19299.0,,,
603690,881121,半导体,24.77,23.66,-10.01,492269,261761.0,,,
603693,881145,电力,12.24,12.12,-1.63,68753,29641.0,,,
603696,881134,食品加工制造,12.03,12.9,1.58,237972,91638.0,,,
603697,881134,食品加工制造,9.92,9.95,-1.51,87940,43526.0,,,
603698,881118,专用设备,21.14,20.99,-2.46,199416,77671.0,,,
603699,881117,通用设备,43.22,42.44,3.01,108480,58749.0,,,
603700,881117,通用设备,11.14,11.12,0.63,30844,17197.0,,,
603701,881126,汽车零部件,17.65,17.64,-2.15,42533,16916.0,,,
603703,881122,光学光电子,8.6,8.5,-1.86,70692,32323.0,,,
603706,881146,燃气,18.55,18.45,-0.38,9226,4212.0,,,
603707,881140,化学制药,8.1,8.03,0.49,116102,66331.0,,,
603708,881158,零售,9.36,9.4,1.28,42409,25834.0,,,
603709,881139,家居用品,10.35,10.33,-2.13,43262,23365.0,,,
603711,881133,饮料制造,10.93,10.93,1.56,85340,45244.0,,,
603712,881276,军工电子,11.5,11.42,0.0,106329,49334.0,,,
603713,881152,物流,60.75,60.72,-1.81,37052,19066.0,,,
603716,881143,医药商业,15.81,15.66,-2.78,307895,132404.0,,,
603717,881102,养殖业,5.37,5.43,0.19,134976,63288.0,,,
603718,881144,医疗器械,2.82,2.82,-2.48,53145,24361.0,,,
603719,881134,食品加工制造,9.45,9.65,-3.07,209963,99792.0,,,
603721,881274,影视院线,16.07,15.88,-2.3,37831,16238.0,,,
603722,881109,化学制品,28.97,28.63,-5.42,26946,10860.0,,,
603725,881139,家居用品,9.82,9.7,-9.57,288395,130601.0,,,
603726,881131,白色家电,22.48,22.13,-6.09,91836,34303.0,,,
603727,881107,油气开采及服务,17.96,17.68,-1.61,67133,33389.0,,,
603728,881277,电机,47.41,46.8,-4.51,60232,25940.0,,,
603729,881164,文化传媒,10.38,10.32,-2.02,11653,2792.0,,,
603730,881126,汽车零部件,9.4,9.28,-4.04,155246,64874.0,,,
603733,881137,造纸,20.7,20.78,-5.36,168965,72074.0,,,
603737,881115,建筑材料,24.59,24.43,-0.37,107041,54040.0,,,
603738,881270,元件,29.49,29.33,-7.77,329796,146570.0,,,
603739,881109,化学制品,11.19,11.21,-0.63,27052,13910.0,,,
603755,881134,食品加工制造,21.18,21.18,0.38,14902,7293.0,,,
603757,881117,通用设备,56.18,56.1,-10.0,84137,43570.0,,,
603758,881126,汽车零部件,9.13,9.13,-0.22,28819,14459.0,,,
603759,881181,环境治理,7.06,7.06,1.27,52150,26445.0,,,
603766,881128,汽车服务及其他,14.51,14.53,2.83,219987,135225.0,,,
603767,881126,汽车零部件,13.91,13.78,1.15,42511,22026.0,,,
603768,881126,汽车零部件,10.75,10.76,0.09,26586,12550.0,,,
603773,881122,光学光电子,74.36,73.89,-10.01,158804,77883.0,,,
603776,881128,汽车服务及其他,19.14,19.03,-4.02,17112,7803.0,,,
603777,881134,食品加工制造,13.43,13.36,-4.47,86049,37689.0,,,
603778,881279,光伏设备,8.89,8.78,-4.39,530502,234765.0,,,
603779,881133,饮料制造,6.88,6.9,-3.2,245885,101298.0,,,
603786,881126,汽车零部件,41.26,41.0,1.91,28384,14129.0,,,
603787,881128,汽车服务及其他,9.64,9.6,0.21,29812,13891.0,,,
603788,881126,汽车零部件,14.2,14.2,0.63,21944,13965.0,,,
603789,881118,专用设备,6.01,6.01,-5.49,50643,13176.0,,,
603790,881109,化学制品,22.35,22.35,-8.19,67081,24733.0,,,
603797,881181,环境治理,3.91,3.89,0.0,52795,25430.0,,,
603798,881180,石油加工贸易,11.79,11.83,-3.73,56858,23767.0,,,
603799,881267,能源金属,40.3,40.0,-0.92,515135,261945.0,,,
603800,881118,专用设备,57.44,57.43,-9.99,76969,38428.0,,,
603801,881139,家居用品,5.93,5.95,-2.7,147324,73978.0,,,
603803,881129,通信设备,9.76,9.72,-10.04,392689,160909.0,,,
603806,881279,光伏设备,14.26,14.01,1.96,418055,228262.0,,,
603808,881136,服装家纺,7.65,7.64,1.96,77289,40296.0,,,
603809,881126,汽车零部件,8.91,9.26,2.02,170504,92898.0,,,
603810,881263,农化制品,10.94,10.94,0.0,19385,9593.0,,,
603811,881140,化学制药,7.13,7.09,-1.12,33311,11038.0,,,
603813,881152,物流,28.32,28.53,9.99,10872,7047.0,,,
603815,881116,建筑装饰,5.19,5.19,0.96,130928,62299.0,,,
603816,881139,家居用品,25.42,25.61,1.53,90846,49613.0,,,
603817,881181,环境治理,5.61,5.57,-0.18,82599,37093.0,,,
603818,881139,家居用品,3.22,3.22,-0.93,229173,92707.0,,,
603819,881277,电机,12.25,12.06,-2.69,64294,27274.0,,,
603822,881109,化学制品,56.0,55.2,0.07,6705,2473.0,,,
603823,881109,化学制品,55.34,49.81,-9.99,6692,6692.0,,,
603825,881164,文化传媒,7.07,7.08,-2.4,12697,5115.0,,,
603826,881167,非金属材料,15.33,15.33,-2.48,57167,27738.0,,,
603828,881116,建筑装饰,4.07,4.05,-0.49,14075,5269.0,,,
603829,881278,电网设备,14.15,14.05,-3.11,35664,16312.0,,,
603833,881139,家居用品,35.33,35.33,0.23,82260,40774.0,,,
603836,881152,物流,8.59,8.58,0.47,39267,18364.0,,,
603838,881139,家居用品,7.16,7.11,-0.42,9983,3507.0,,,
603839,881136,服装家纺,6.4,6.38,-0.78,55406,26464.0,,,
603843,881116,建筑装饰,6.8,6.81,2.79,165705,77149.0,,,
603848,881139,家居用品,13.2,13.2,-2.88,23171,11842.0,,,
603855,881118,专用设备,16.25,16.35,0.68,15047,8181.0,,,
603856,881115,建筑材料,11.13,11.12,-0.09,26172,10517.0,,,
603858,881141,中药,15.63,15.51,-0.06,76791,36047.0,,,
603859,881271,IT服务,35.99,36.0,4.22,119984,62017.0,,,
603860,881116,建筑装饰,24.0,23.98,-0.63,13080,7004.0,,,
603861,881278,电网设备,11.8,11.8,-2.8,114674,46935.0,,,
603863,881137,造纸,12.97,13.0,-2.08,41342,20091.0,,,
603866,881134,食品加工制造,4.24,4.24,2.59,194555,108075.0,,,
603867,881109,化学制品,27.0,26.8,-2.85,50395,20196.0,,,
603868,881173,小家电,30.46,30.6,2.1,14640,8502.0,,,
603869,881271,IT服务,8.0,7.89,-0.63,7980,2909.0,,,
603871,881152,物流,13.11,13.0,1.3,112688,74065.0,,,
603876,881168,工业金属,22.17,22.08,0.09,226066,116355.0,,,
603877,881136,服装家纺,13.59,13.53,1.47,21392,11579.0,,,
603878,881112,钢铁,4.77,4.77,-1.47,153331,69391.0,,,
603879,881265,塑料制品,4.69,4.76,2.77,163153,87072.0,,,
603880,881144,医疗器械,6.37,6.47,-2.98,54406,23383.0,,,
603881,881162,通信服务,24.11,23.71,-4.56,270135,102807.0,,,
603882,881175,医疗服务,27.42,27.2,-1.02,54302,25411.0,,,
603883,881143,医药商业,12.55,12.59,1.43,122222,71588.0,,,
603885,881151,机场航运,10.95,10.9,-0.37,177721,81773.0,,,
603886,881134,食品加工制造,10.3,10.33,-0.97,28039,12088.0,,,
603887,881162,通信服务,8.83,8.79,-2.04,176932,87370.0,,,
603888,881164,文化传媒,16.14,16.12,-0.31,88333,44832.0,,,
603889,881135,纺织制造,5.85,5.86,-1.03,113378,56565.0,,,
603890,881124,消费电子,18.4,18.2,-8.37,209178,92137.0,,,
603893,881121,半导体,203.05,200.62,-10.0,184114,98720.0,,,
603895,881118,专用设备,21.89,21.92,0.0,26130,12773.0,,,
603896,881141,中药,14.63,14.66,-0.27,25082,11174.0,,,
603897,881278,电网设备,24.69,24.43,-4.37,74864,31569.0,,,
603898,881139,家居用品,10.54,10.52,-1.04,43401,14905.0,,,
603899,881139,家居用品,23.41,23.35,1.03,58400,34030.0,,,
603900,881136,服装家纺,5.56,5.57,0.54,68974,35825.0,,,
603901,881118,专用设备,9.07,8.98,-1.1,81587,30359.0,,,
603903,881181,环境治理,10.96,10.79,-6.02,139051,48867.0,,,
603906,881281,电池,18.83,18.4,-2.55,240682,101424.0,,,
603908,881136,服装家纺,17.09,17.18,0.99,14499,7526.0,,,
603909,881116,建筑装饰,8.58,8.61,0.7,27550,13653.0,,,
603912,881117,通用设备,7.07,7.03,-3.68,138627,54615.0,,,
603915,881117,通用设备,12.79,12.7,-1.09,56307,27585.0,,,
603916,881109,化学制品,9.82,9.76,-3.05,113821,41162.0,,,
603917,881126,汽车零部件,11.41,11.33,-2.8,41546,17102.0,,,
603918,881271,IT服务,10.45,10.35,6.51,465659,245125.0,,,
603919,881273,白酒,15.35,15.36,10.03,231189,85947.0,,,
603920,881270,元件,32.7,32.42,-3.24,300150,132045.0,,,
603922,881126,汽车零部件,10.11,10.09,-1.29,16864,5185.0,,,
603926,881126,汽车零部件,15.21,15.26,-6.05,61866,25951.0,,,
603927,881272,软件开发,13.51,13.45,2.07,159474,95198.0,,,
603928,881265,塑料制品,11.51,11.25,-8.43,331548,129049.0,,,
603929,881116,建筑装饰,161.24,158.26,-10.0,76451,39591.0,,,
603931,881172,电子化学品,31.79,31.2,-6.73,115029,52560.0,,,
603933,881171,自动化设备,17.68,17.41,-1.7,55330,22904.0,,,
603936,881270,元件,12.9,12.95,-7.44,472786,224278.0,,,
603937,881168,工业金属,10.15,10.11,-3.55,53465,25242.0,,,
603938,881108,化学原料,38.0,37.75,-7.11,136718,66002.0,,,
603939,881143,医药商业,22.7,22.7,0.0,125886,74768.0,,,
603948,881109,化学制品,19.52,19.39,-2.25,16960,6863.0,,,
603949,881126,汽车零部件,13.3,13.26,-2.26,36796,14599.0,,,
603950,881126,汽车零部件,52.78,53.53,-8.83,94921,42096.0,,,
603955,881116,建筑装饰,19.17,19.17,-0.89,36643,17911.0,,,
603956,881118,专用设备,6.2,6.2,-3.39,205790,84485.0,,,
603958,881136,服装家纺,13.34,13.24,-4.05,47726,20331.0,,,
603959,881116,建筑装饰,4.22,4.21,-4.03,61915,22197.0,,,
603960,881126,汽车零部件,15.39,15.2,-2.01,55647,23462.0,,,
603966,881118,专用设备,7.82,7.78,-0.38,55240,25505.0,,,
603967,881152,物流,11.44,11.44,1.22,25469,15311.0,,,
603968,881109,化学制品,9.55,9.52,-0.73,31664,16660.0,,,
603969,881117,通用设备,7.41,7.26,-3.91,194011,79622.0,,,
603970,881263,农化制品,10.04,10.05,1.99,30733,16928.0,,,
603976,881144,医疗器械,24.9,24.56,-5.26,52346,20796.0,,,
603977,881109,化学制品,11.33,11.21,-1.5,90170,33859.0,,,
603978,881114,金属新材料,18.15,18.09,-4.19,83274,37429.0,,,
603979,881168,工业金属,73.47,73.88,0.83,109133,58428.0,,,
603980,881109,化学制品,6.8,6.5,-6.91,826782,363187.0,,,
603982,881126,汽车零部件,5.57,5.57,-0.54,56491,29506.0,,,
603983,881182,美容护理,29.26,27.97,-4.07,119167,59987.0,,,
603985,881280,风电设备,14.94,14.8,-5.56,135340,55955.0,,,
603986,881121,半导体,364.03,356.75,1.94,971239,499997.0,,,
603987,881144,医疗器械,7.26,7.25,0.14,40726,18413.0,,,
603988,881277,电机,18.62,18.54,6.93,258443,138027.0,,,
603989,881270,元件,26.01,25.7,-7.19,231215,108260.0,,,
603990,881272,软件开发,19.4,19.4,-7.22,211312,90674.0,,,
603991,881121,半导体,113.99,112.0,-7.21,37195,17142.0,,,
603992,881139,家居用品,23.14,23.16,-1.47,23027,12436.0,,,
603993,881168,工业金属,19.08,19.1,-0.63,1857062,782898.0,,,
603995,881112,钢铁,19.98,19.98,0.7,49383,22700.0,,,
603997,881126,汽车零部件,12.12,12.19,5.2,255892,134531.0,,,
603998,881141,中药,9.33,9.3,1.39,100559,54167.0,,,
603999,881164,文化传媒,5.44,5.4,-0.37,78101,43946.0,,,
605001,881269,轨交设备,5.15,5.12,-1.36,50437,25717.0,,,
605003,881136,服装家纺,19.65,19.55,-2.9,9517,3875.0,,,
605005,881126,汽车零部件,14.87,14.74,-0.34,8561,3747.0,,,
605006,881115,建筑材料,12.99,12.91,-4.54,383690,185756.0,,,
605007,881137,造纸,15.47,15.4,-0.45,40643,21188.0,,,
605008,881265,塑料制品,12.08,12.01,-3.56,35975,13812.0,,,
605009,881182,美容护理,23.65,23.65,1.06,16300,9139.0,,,
605011,881145,电力,17.82,17.65,-2.81,78557,35999.0,,,
605016,881109,化学制品,22.48,23.39,-3.96,101765,45006.0,,,
605018,881126,汽车零部件,11.72,11.58,-4.86,83002,34794.0,,,
605020,881109,化学制品,32.56,32.45,-4.36,136496,60596.0,,,
605028,881145,电力,26.95,27.49,0.45,29975,14342.0,,,
605033,881263,农化制品,17.0,17.38,10.0,42048,22429.0,,,
605050,881152,物流,10.16,10.16,-0.3,23879,10350.0,,,
605055,881135,纺织制造,8.47,8.47,-5.31,46765,21707.0,,,
605056,881117,通用设备,13.7,13.7,-4.01,61959,27318.0,,,
605058,881270,元件,23.66,23.37,-3.72,23355,9366.0,,,
605060,881117,通用设备,37.02,36.92,-8.16,58166,29000.0,,,
605066,881278,电网设备,6.48,6.45,-2.01,48603,20409.0,,,
605068,881126,汽车零部件,18.72,20.59,9.99,59514,7060.0,,,
605069,881181,环境治理,9.64,9.57,-6.12,81795,28728.0,,,
605077,881109,化学制品,10.97,10.92,-0.64,66032,34953.0,,,
605080,881139,家居用品,19.51,19.53,-0.46,21937,8342.0,,,
605086,881167,非金属材料,22.46,22.39,-1.78,15122,7542.0,,,
605088,881126,汽车零部件,19.81,19.74,-1.97,41466,15977.0,,,
605089,881134,食品加工制造,19.25,19.2,0.68,22034,11801.0,,,
605090,881146,燃气,32.18,32.0,-5.66,227807,94126.0,,,
605098,881178,教育,56.5,56.63,-0.34,11538,5561.0,,,
605099,881139,家居用品,32.49,32.08,0.34,21463,10614.0,,,
605100,881117,通用设备,29.86,30.0,-4.92,49212,22341.0,,,
605108,881160,旅游及酒店,12.47,12.44,2.33,102546,52370.0,,,
605111,881121,半导体,53.18,52.87,-10.0,256560,117101.0,,,
605116,881140,化学制药,19.46,19.35,-1.03,23202,11146.0,,,
605117,881279,光伏设备,85.13,84.49,-2.23,100353,44881.0,,,
605118,881130,计算机设备,28.68,28.64,-4.5,26225,12322.0,,,
605122,881115,建筑材料,10.22,10.2,-1.76,27975,13946.0,,,
605123,881166,军工装备,75.19,74.67,0.03,16407,7327.0,,,
605128,881126,汽车零部件,21.18,20.94,0.9,43940,20555.0,,,
605133,881126,汽车零部件,24.19,24.0,-5.5,70192,30914.0,,,
605136,881177,互联网电商,8.36,8.02,-5.02,276929,134186.0,,,
605138,881136,服装家纺,5.45,5.49,0.55,48781,27444.0,,,
605151,881126,汽车零部件,16.53,16.73,-1.33,20158,8974.0,,,
605155,881139,家居用品,12.88,12.88,-0.39,31814,15265.0,,,
605158,881114,金属新材料,6.65,6.63,-0.75,22493,9959.0,,,
605162,881145,电力,8.74,8.58,-6.29,378296,159458.0,,,
605166,881264,化学纤维,8.37,8.34,-0.48,35165,14984.0,,,
605167,881116,建筑装饰,12.94,12.9,-1.08,49488,20661.0,,,
605168,881164,文化传媒,33.68,33.5,-6.65,55051,25737.0,,,
605169,881146,燃气,9.86,9.76,-0.81,28282,13311.0,,,
605177,881140,化学制药,15.32,15.34,-1.44,23980,9967.0,,,
605178,881116,建筑装饰,59.9,59.8,-10.0,47726,20652.0,,,
605179,881133,饮料制造,16.01,17.61,9.99,27845,0.0,,,
605180,881135,纺织制造,11.02,11.02,-0.18,17679,8695.0,,,
605183,881266,橡胶制品,14.26,14.26,1.4,14517,7537.0,,,
605186,881171,自动化设备,23.18,22.83,-4.66,34526,12750.0,,,
605188,881158,零售,12.55,12.74,-1.12,304499,146652.0,,,
605189,881135,纺织制造,15.3,15.16,6.54,311746,161199.0,,,
605196,881278,电网设备,32.82,32.0,-3.53,292810,139502.0,,,
605198,881133,饮料制造,56.15,55.46,-7.78,44941,22343.0,,,
605199,881141,中药,5.64,5.66,1.42,17945,7396.0,,,
605208,881168,工业金属,11.6,11.6,-6.29,160181,59019.0,,,
605218,881122,光学光电子,12.77,12.7,-4.46,30370,12001.0,,,
605222,881278,电网设备,18.64,19.01,-4.24,84224,29454.0,,,
605228,881126,汽车零部件,10.38,10.29,-3.85,87909,28101.0,,,
605255,881126,汽车零部件,75.8,68.25,-10.0,14571,7547.0,,,
605258,881270,元件,24.23,24.0,-4.09,18489,7543.0,,,
605259,881118,专用设备,17.7,17.7,0.85,7381,3581.0,,,
605266,881143,医药商业,16.33,16.35,1.47,15099,8660.0,,,
605268,881139,家居用品,8.99,9.03,-0.44,26198,11377.0,,,
605277,881124,消费电子,14.65,14.51,-1.09,44976,20209.0,,,
605286,881118,专用设备,22.44,22.17,-3.12,18460,7956.0,,,
605287,881116,建筑装饰,33.36,33.54,-5.4,56843,25467.0,,,
605288,881171,自动化设备,58.92,58.5,-9.98,12439,5716.0,,,
605289,881116,建筑装饰,86.6,86.6,-9.99,67049,29899.0,,,
605296,881102,养殖业,29.57,29.58,1.05,39345,18176.0,,,
605298,881269,轨交设备,45.46,44.91,-4.75,11598,4721.0,,,
605299,881139,家居用品,11.57,11.43,-4.93,196340,85080.0,,,
605300,881133,饮料制造,9.41,9.41,0.43,76512,43245.0,,,
605303,881116,建筑装饰,18.58,18.41,-6.89,32782,12879.0,,,
605305,881268,工程机械,39.9,39.56,-0.93,43010,17109.0,,,
605318,881115,建筑材料,72.74,72.44,-8.36,17627,8104.0,,,
605319,881126,汽车零部件,22.57,22.65,0.0,22458,9773.0,,,
